problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard1_0001,False,False,True,True,VERDICT: FALSE,84.75,3054,736,0.000722,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = y * (y * ((x * y) * x)).\n     Right-zero reduction: x = x. (Holds)\n   - Equation 2
hard1_0002,False,False,True,True,VERDICT: FALSE,306.89,3055,462,0.000613,"VERDICT: FALSE\nRULE: word exclusion\n\nReasoning:\n1. Equation 1: x * (y * z) = (z * w) * w.\n   WORD(left) = [x, y, z], WORD(right) = [z, w, w].\n   The words are different, so WORD exclusion (3.1) "
hard1_0003,True,False,False,True,VERDICT: FALSE,86.81,3052,547,0.000646,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = ((y * y) * z) * x.\n     Right-zero reduction: Left side = x; Right side = x. (Holds
hard1_0004,False,False,True,True,VERDICT: FALSE,244.78,3055,588,0.000663,VERDICT: FALSE\nRULE: leftmost exclusion\n\nReasoning:\n1. Equation 1: (x * y) * x = (x * z) * w.\n2. Leftmost variable of LHS of Eq1 is x. Leftmost variable of RHS of Eq1 is x.\n3. Equation 2: x * (y
hard1_0005,False,False,True,True,VERDICT: FALSE,359.97,3054,731,0.000720,VERDICT: FALSE\nRULE: left-zero witness\n\nReasoning:\n1. Test Equation 1 (x = ((y * z) * (z * x)) * y) under left-zero (a * b = a):\n   LHS = x\n   RHS = ((y * z) * (z * x)) * y = (y * (z * x)) * y =
hard1_0006,False,False,True,True,VERDICT: FALSE,156.09,3047,304,0.000548,"VERDICT: FALSE\nRULE: count exclusion\n\nReasoning:\n1. Equation 1: x * x = (x * y) * z.\n2. Check variable counts (AB) for Equation 1:\n   Left side: {x: 2}\n   Right side: {x: 1, y: 1, z: 1}\n   The"
hard1_0007,True,,,False,,241.23,0,0,0.000000,[API ERROR] The operation was aborted
hard1_0008,False,True,False,True,VERDICT: TRUE,338.89,3055,172,0.000497,VERDICT: TRUE\nRULE: left projection\n\nReasoning:\n1. Equation 1 is $x = x * (y * ((y * z) * y))$. This is of the form $x = x * T$ where $T = (y * ((y * z) * y))$ does not contain $x$.\n2. According 
hard1_0009,False,False,True,True,VERDICT: FALSE,144.54,3055,559,0.000651,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   Equation 1: x = ((x * x) * (y * z)) * y\n   LHS = x\n   RHS = ((x * x) * (y * z)) * y → (x * z) * y → 
hard1_0010,False,False,True,True,VERDICT: FALSE,211.59,3055,546,0.000646,"VERDICT: FALSE\nRULE: word exclusion\n\nReasoning:\n1. Equation 1: (x * x) * y = (y * y) * z.\n   WORD(left) = [x, x, y], WORD(right) = [y, y, z].\n   The words are different, so WORD exclusion (3.1) "
hard1_0011,False,False,True,True,VERDICT: FALSE,400.62,3057,164,0.000494,VERDICT: FALSE\nRULE: left-zero witness\n\nReasoning:\n1. Test Equation 1 under left-zero (a*b=a):\n   LHS: x\n   RHS: (x * (y * z)) * (w * y) -> x * (y * z) -> x\n   x = x holds.\n2. Test Equation 2 
hard1_0012,False,False,True,True,VERDICT: FALSE,564.94,3055,874,0.000777,"VERDICT: FALSE\nRULE: count exclusion\n\nReasoning:\n1. Equation 1: (x * y) * x = (z * w) * u.\n2. Check variable counts (AB) for Equation 1:\n   Left side: {x: 2, y: 1}\n   Right side: {z: 1, w: 1, u"
