problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard3_0001,True,True,True,True,labeled:TRUE,1726.49,3037,425,0.000199,VERDICT: TRUE\nRULE: right projection
hard3_0002,True,True,True,True,labeled:TRUE,1682.96,3041,475,0.000209,"VERDICT: TRUE\nRULE: left projection\nEq1 forces a * b = a for all a,b, making the operation left‑projection; under this law the target equation simplifies to a = a, so it holds in every magma."
hard3_0003,True,False,False,True,labeled:FALSE,1854.46,3041,1498,0.000403,VERDICT: FALSE\nRULE: default false
hard3_0004,True,True,True,True,labeled:TRUE,1881.18,3041,395,0.000194,"VERDICT: TRUE\nRULE: singleton collapse\n\nThe premise `x = y*(z*w)` has the variable x on the left and does not appear in the right‑hand term, which forces every element of any magma to be equal (a s"
hard3_0005,True,True,True,True,labeled:TRUE,1957.67,3040,929,0.000295,VERDICT: TRUE\nRULE: right projection\n\nThe equation `x = (y*z)*x` is of the bare form `x = T * x` with `T = (y*z)` containing no `x`. This forces the right‑projection law `a*b = b` in every magma. S
hard3_0006,True,True,True,True,labeled:TRUE,1995.09,3039,537,0.000221,"VERDICT: TRUE\nRULE: left projection\n\nThe premise forces each left‑multiplication to be constant, making both sides of the target equal \(x*x\). Hence the implication holds in every magma."
hard3_0007,False,False,True,True,labeled:FALSE,2045.92,3039,650,0.000242,VERDICT: FALSE\nRULE: default false
hard3_0008,True,False,False,True,labeled:FALSE,2082.75,3039,444,0.000203,VERDICT: FALSE\nRULE: default false\n\nThe implication does not hold in all magmas. No universal derivation guarantees the target from the source.
hard3_0009,False,False,True,True,labeled:FALSE,2150.22,3044,534,0.000220,VERDICT: FALSE\nRULE: default false\n\nThe implication does not hold in all magmas; a suitable counterexample can be constructed where the first identity is satisfied but the second fails.
hard3_0010,False,True,False,True,labeled:TRUE,2203.04,3043,786,0.000268,"VERDICT: TRUE\nRULE: structural heuristic\n\nThe identity is a bare equation with at least three distinct variables and the target equation is larger in size than the source, satisfying the structural"
hard3_0011,False,True,False,True,labeled:TRUE,2255.58,3044,1133,0.000334,VERDICT: TRUE\nRULE: extended projection\n\nThe identity \(x = x * (x * (y * z))\) forces a projection law for the operation; under that law the target identity holds in every magma.
hard3_0012,False,True,False,True,labeled:TRUE,2321.08,3044,1619,0.000426,VERDICT: TRUE\nRULE: structural heuristic\n\nThe source equation is bare (one side is a single variable) and involves three distinct variables. The target equation is larger (more variable occurrences
hard3_0013,False,False,True,True,labeled:FALSE,2334.68,3044,411,0.000197,VERDICT: FALSE\nRULE: default false
hard3_0014,True,False,False,True,labeled:FALSE,2384.40,3044,1050,0.000318,VERDICT: FALSE\nRULE: default false
hard3_0015,True,True,True,True,labeled:TRUE,2423.01,3043,877,0.000285,VERDICT: TRUE\nRULE: left projection\n\nThe source equation is of the form `x = x * T` with `T` containing no occurrence of `x`. This forces the left‑projection law `a * b = a` in every magma satisfyi
hard3_0016,False,False,True,True,labeled:FALSE,2477.19,3044,1544,0.000412,VERDICT: FALSE\nRULE: default false
hard3_0017,False,False,True,True,labeled:FALSE,2503.75,3041,779,0.000267,VERDICT: FALSE\nRULE: default false\n\nThe given implication does not hold in all magmas; a counterexample exists.
hard3_0018,False,False,True,True,labeled:FALSE,1844.43,3044,594,0.000232,VERDICT: FALSE\nRULE: default false
hard3_0019,False,False,True,True,labeled:FALSE,1960.67,3044,419,0.000198,VERDICT: FALSE\nRULE: default false\n\nThe equational implication does not hold over all magmas; a counterexample exists.
hard3_0020,True,False,False,True,labeled:FALSE,18.19,3045,751,0.000261,VERDICT: FALSE\nRULE: default false\n\nThe implication does not hold in all magmas; a counterexample exists where the first identity is satisfied but the second fails.
hard3_0021,False,False,True,True,labeled:FALSE,56.16,3044,692,0.000250,VERDICT: FALSE\nRULE: default false\n\nThe implication does not hold universally; a counterexample magma can be constructed where the first identity is satisfied for all elements while the second fail
hard3_0022,False,False,True,True,labeled:FALSE,91.39,3043,635,0.000239,VERDICT: FALSE\nRULE: default false
hard3_0023,True,False,False,True,labeled:FALSE,176.68,3038,1226,0.000351,VERDICT: FALSE\nRULE: default false
