problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard2_0001,False,False,True,True,labeled:FALSE,361.75,3435,835,0.000815,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x * (y * z) = (y * w) * w\nEq2: x * (y * y) = (z * w) * u\n\nSTEP 2. TRUE ROUTES\n2.1 Exact renaming: No.\n2.2 Tautological target: No.\n2.3 Singleton collap
hard2_0002,False,False,True,True,labeled:FALSE,412.40,3436,1012,0.000886,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((y * (y * x)) * x)\nEq2: x = (y * (z * y)) * (y * x)\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 Singleton co
hard2_0003,True,False,False,True,labeled:FALSE,463.44,3433,799,0.000800,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x * y = y * (x * (z * x))\nEq2: x * y = (y * (z * x)) * y\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 Singleton collap
hard2_0004,True,False,False,True,labeled:FALSE,526.87,3435,1031,0.000893,"STEP 1. EXTRACT FEATURES\nEq1: x = (((y * y) * x) * x) * z\nEq2: x = y * ((x * (y * z)) * w)\nEq1 is bare (x = T).\nT = (((y * y) * x) * x) * z\nvars(T) = {y, x, z}\nEq2 is bare (x = S).\nS = y * ((x "
hard2_0005,True,False,False,True,labeled:FALSE,636.90,3435,1100,0.000921,"STEP 1. EXTRACT FEATURES\nEq1: x = y * ((z * (z * x)) * y)\nEq2: x = (x * ((x * y) * y)) * x\n\nEq1:\nLHS: x\nRHS: y * ((z * (z * x)) * y)\nWORD(LHS): [x]\nWORD(RHS): [y, z, z, x, y]\nSET(LHS): {x}\nS"
hard2_0006,True,True,True,True,labeled:TRUE,602.72,3436,454,0.000663,"STEP 1. EXTRACT FEATURES\nEq1: x = y * (z * (x * (x * w)))\nEq2: x = ((y * y) * x) * (y * y)\nEq1 is bare (LHS is single variable x).\nEq1 RHS: T = y * (z * (x * (x * w)))\nvars(T) = {y, z, x, w}\nEq2"
hard2_0007,False,False,True,True,labeled:FALSE,766.04,3435,1030,0.000893,"STEP 1. EXTRACT FEATURES\nEq1: x * (x * y) = (z * y) * w\nEq2: x * (x * y) = y * (z * y)\n\nEq1:\nLHS: x * (x * y). WORD: [x, x, y]. SET: {x, y}. AB: {x:2, y:1}. Leftmost: x. Rightmost: y.\nRHS: (z * "
hard2_0008,True,False,False,True,labeled:FALSE,20.31,3435,888,0.000836,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * (x * (x * (z * y)))\nEq2: x = x * (x * ((y * y) * x))\n\nSTEP 2. TRUE ROUTES\n2.1 Exact renaming: No.\n2.2 Tautological target: No.\n2.3 Singleton co
hard2_0009,False,False,True,True,labeled:FALSE,80.63,3435,474,0.000671,REASONING:\nSTEP 1. EXTRACT FEATURES\nEq1: x = y * ((x * z) * (z * y))\nEq2: x = ((x * y) * (y * y)) * y\n\nSTEP 2. TRUE ROUTES\n2.1 Exact identity: No.\n2.2 Tautological target: No.\n2.3 Singleton co
hard2_0010,False,False,True,True,labeled:FALSE,170.21,3436,1179,0.000953,"STEP 1. EXTRACT FEATURES\nEq1: x = (x * y) * ((x * y) * y)\nEq2: x = (x * (x * (x * x))) * y\nEq1: LHS = x, RHS = (x * y) * ((x * y) * y)\nEq2: LHS = x, RHS = (x * (x * (x * x))) * y\nEq1 is bare.\n\n"
