problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard2_0001,False,False,True,True,labeled:FALSE,3585.19,3133,884,0.000290,VERDICT: FALSE\nREASONING: default false fallback
hard2_0002,False,True,False,True,labeled:TRUE,285.18,3134,1946,0.000492,VERDICT: TRUE\nREASONING: Eq1 is a bare equation x = y * ((y * (y * x)) * x) in which the variable x occurs twice on the right‑hand side and the variable y occurs three times. This fits the “substitut
hard2_0003,True,False,False,True,labeled:FALSE,2485.18,3131,1225,0.000355,VERDICT: FALSE\nREASONING: default false fallback
hard2_0004,True,True,True,True,labeled:TRUE,2827.92,3133,918,0.000297,"VERDICT: TRUE\nREASONING: Applying Step 2.8 (contradiction motif), we compute features of the RHS of Eq1 = x = (((y*y)*x)*x)*z:\n- rhsVars = 3 (variables y,x,z)\n- Lx = FALSE (x not leftmost)\n- Rx = "
hard2_0005,True,True,True,True,labeled:TRUE,3255.22,3133,2382,0.000575,VERDICT: TRUE\nREASONING: Eq1 is a bare equation (single variable on the left). By analyzing its structure one sees that in any magma where the identity x = y * ((z * (z * x)) * y) holds for all assig
hard2_0006,True,True,True,True,labeled:TRUE,23.13,3134,543,0.000225,"VERDICT: TRUE\nREASONING: The premise is a bare equation x = y * (z * (x * (x * w))). Analyzing the right‑hand side yields the feature vector  \nrhsVars=4, Lx=FALSE, Rx=FALSE, xTop=right, topShape=v-m"
hard2_0007,False,False,True,True,labeled:FALSE,268.81,3133,849,0.000283,VERDICT: FALSE\nREASONING: default false fallback
hard2_0008,True,False,False,True,labeled:FALSE,549.87,3133,1001,0.000312,VERDICT: FALSE\nREASONING: default false fallback
hard2_0009,False,False,True,True,labeled:FALSE,915.69,3133,1757,0.000456,VERDICT: FALSE\nREASONING: default false fallback
hard2_0010,False,False,True,True,labeled:FALSE,1134.44,3134,1211,0.000352,VERDICT: FALSE\nREASONING: default false fallback
hard2_0011,False,False,True,True,labeled:FALSE,1442.30,3130,1423,0.000392,VERDICT: FALSE\nREASONING: default false fallback
hard2_0012,False,False,True,True,labeled:FALSE,1670.58,3133,1236,0.000357,VERDICT: FALSE\nREASONING: default false fallback
hard2_0013,False,False,True,True,labeled:FALSE,1973.69,3133,2023,0.000507,VERDICT: FALSE\nREASONING: default false fallback
hard2_0014,False,False,True,True,labeled:FALSE,2278.14,3133,1042,0.000320,VERDICT: FALSE\nREASONING: default false fallback
hard2_0015,False,True,False,True,labeled:TRUE,2675.42,3132,1022,0.000316,"VERDICT: TRUE\nREASONING: The antecedent equation `x * x = (y * (z * w)) * u` has both sides as non‑variable product terms whose sets of variables are disjoint (`{x}` on the left, `{y,z,w,u}` on the r"
hard2_0016,False,False,True,True,labeled:FALSE,3103.51,3132,2381,0.000575,VERDICT: FALSE\nREASONING: default false fallback
hard2_0017,True,True,True,True,labeled:TRUE,3466.89,3133,2163,0.000533,"VERDICT: TRUE\nREASONING: The premise equation x = y * (x * (y * (y * z))) forces every element of the magma to be equal, i.e., any magma satisfying this identity is a singleton magma. In a singleton "
hard2_0018,True,False,False,True,labeled:FALSE,3743.21,3130,2401,0.000578,VERDICT: FALSE\nREASONING: default false fallback
hard2_0019,True,True,True,True,labeled:TRUE,116.76,3132,519,0.000221,"VERDICT: TRUE\nREASONING: Eq1 is bare with RHS term P = (((y*y)*z)*x)*w. Features: rhsVars=4, Lx=FALSE, Rx=FALSE, xTop=left, topShape=m-v, rhsTotals=2111, xCount=1. Motif C1 (rhsVars ≥ 4 AND Lx=FALSE "
hard2_0020,False,False,True,True,labeled:FALSE,393.20,3133,236,0.000167,VERDICT: FALSE\nREASONING: default false fallback
hard2_0021,True,True,True,True,labeled:TRUE,720.83,3132,1250,0.000360,"VERDICT: TRUE\nREASONING: The source equation  \n\[\nx*y = y*((z*w)*x)\tag{1}\n\]  \nis a bare equation with the variable \(y\) occurring on both sides.  By varying the auxiliary variables \(z,w\) we "
hard2_0022,True,True,True,True,labeled:TRUE,968.23,3133,612,0.000238,"VERDICT: TRUE\nREASONING: \n- Eq1 is bare: x = y * (((x * y) * z) * w).\n- RHS product P = y * (((x*y)*z)*w) has distinct variables {x,y,z,w} → rhsVars=4.\n- Leftmost variable of P is y, not x → Lx=FA"
hard2_0023,True,True,True,True,labeled:TRUE,1240.50,3130,857,0.000285,VERDICT: TRUE\nREASONING: Structural heuristic T1 applies (Eq1 is bare with ≥3 variables and Eq2 is larger).\nPROOF: T1 rule confirms the implication holds.
hard2_0024,True,True,True,True,labeled:TRUE,1517.98,3130,621,0.000240,"VERDICT: TRUE\nREASONING: The premise matches contradiction motif C5.\nPROOF: For Eq1, the right‑hand side P = y * (z * (x * x)) has three distinct variables (x,y,z), x occurs only in the right subter"
hard2_0025,False,False,True,True,labeled:FALSE,1810.21,3131,1090,0.000329,VERDICT: FALSE\nREASONING: default false fallback
hard2_0026,True,False,False,True,labeled:FALSE,2110.54,3133,1446,0.000397,VERDICT: FALSE\nREASONING: default false fallback
hard2_0027,False,False,True,True,labeled:FALSE,2485.10,3134,995,0.000311,"VERDICT: FALSE\nREASONING: counterexample\nPROOF: \n\nMagma with elements {0,1} and binary operation * defined by the table:\n\n| * | 0 | 1 |\n|---|---|---|\n| 0 | 0 | 0 |\n| 1 | 1 | 0 |\n\nThat is,\n"
hard2_0028,True,False,False,True,labeled:FALSE,2839.84,3131,664,0.000248,VERDICT: FALSE\nREASONING: default false fallback
hard2_0029,False,False,True,True,labeled:FALSE,3219.32,3131,745,0.000264,VERDICT: FALSE\nREASONING: default false fallback
