problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard2_0001,False,False,True,True,labeled:FALSE,423.30,2956,1295,0.000361,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0002,False,False,True,True,labeled:FALSE,477.63,2957,1296,0.000362,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0003,True,False,False,True,labeled:FALSE,514.33,2954,1041,0.000313,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0004,True,True,True,True,labeled:TRUE,556.04,2956,753,0.000258,"REASONING: The source equation is bare (x = T) with T = (((y*y)*x)*x)*z. Analyzing the product side P = (((y*y)*x)*x)*z yields the feature vector:\nrhsVars=3, Lx=FALSE, Rx=FALSE, xTop=left, topShape=m"
hard2_0005,True,False,False,True,labeled:FALSE,44.55,2956,1606,0.000420,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0006,True,True,True,True,labeled:TRUE,86.06,2957,1032,0.000311,"REASONING: The source equation is bare (left side is a single variable x). For the right‑hand side P = y * (z * (x * (x * w))) we compute the features:\n\n- rhsVars = 4 (variables x, y, z, w)\n- Lx = "
hard2_0007,False,False,True,True,labeled:FALSE,131.26,2956,832,0.000273,REASONING: default false fallback\nVERDICT: FALSE
hard2_0008,True,True,True,True,labeled:TRUE,174.95,2956,642,0.000237,"REASONING:  \nEq1 is bare: x = y * (x * (x * (z * y))).  \nLet P = y * (x * (x * (z * y))).  \nFeatures of P:  \n- rhsVars = 3 (variables y, x, z)  \n- Lx = FALSE (leftmost variable is y)  \n- Rx = FA"
hard2_0009,False,False,True,True,labeled:FALSE,224.28,2956,1615,0.000422,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0010,False,False,True,True,labeled:FALSE,279.18,2957,1504,0.000401,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0011,False,False,True,True,labeled:FALSE,314.15,2953,939,0.000294,REASONING: default false fallback\nVERDICT: FALSE
