problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard2_0001,False,True,False,True,labeled:TRUE,153.15,2561,1547,0.000977,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x + 2 = w + 1) is false. Wait, let me re-evaluate A.\nA: x * (y * z) = (y * w) * w\nLHS: x * (y * z) -> (y * z) + 1 -> (z "
hard2_0002,False,False,True,True,labeled:FALSE,48.19,2562,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = x + 2).\nVERDICT: FALSE"
hard2_0003,True,False,False,True,labeled:FALSE,61.14,2559,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0004,True,False,False,True,labeled:FALSE,69.86,2561,40,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0005,True,False,False,True,labeled:FALSE,75.47,2561,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = x + 1).\nVERDICT: FALSE"
hard2_0006,True,False,False,True,labeled:FALSE,88.80,2562,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = x + 2).\nVERDICT: FALSE"
hard2_0007,False,False,True,True,labeled:FALSE,102.57,2561,71,0.000387,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A.lhs = x + 2, A.rhs = w + 1, and B.lhs = x + 2, B.rhs = y + 2.\nVERDICT: FALSE"
hard2_0008,True,False,False,True,labeled:FALSE,117.38,2561,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = x + 2).\nVERDICT: FALSE"
hard2_0009,False,False,True,True,labeled:FALSE,127.93,2561,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = x + 2).\nVERDICT: FALSE"
hard2_0010,False,False,True,True,labeled:FALSE,1.44,2562,40,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0011,False,False,True,True,labeled:FALSE,22.10,2558,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0012,False,False,True,True,labeled:FALSE,20.90,2561,40,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0013,False,False,True,True,labeled:FALSE,30.39,2561,40,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0014,False,False,True,True,labeled:FALSE,42.79,2561,40,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0015,False,False,True,True,labeled:FALSE,61.67,2560,71,0.000387,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x * y = x + 1, (z * z) * (x * y) = x + 2).\nVERDICT: FALSE"
hard2_0016,False,False,True,True,labeled:FALSE,68.50,2560,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0017,True,False,False,True,labeled:FALSE,71.12,2561,41,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B does not.\nVERDICT: FALSE"
hard2_0018,True,False,False,True,labeled:FALSE,84.29,2558,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = x + 2).\nVERDICT: FALSE"
hard2_0019,True,False,False,True,labeled:FALSE,94.90,2560,71,0.000387,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x * y = y + 1, while ((y * x) * y) * y = y + 1).\nVERDICT: FALSE"
hard2_0020,False,False,True,True,labeled:FALSE,114.00,2561,40,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0021,True,False,False,True,labeled:FALSE,123.54,2560,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0022,True,False,False,True,labeled:FALSE,34.93,2561,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = x + 2).\nVERDICT: FALSE"
hard2_0023,True,False,False,True,labeled:FALSE,47.60,2558,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0024,True,False,False,True,labeled:FALSE,63.97,2558,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = x + 2).\nVERDICT: FALSE"
hard2_0025,False,False,True,True,labeled:FALSE,84.55,2559,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0026,True,False,False,True,labeled:FALSE,124.91,2561,40,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0027,False,False,True,True,labeled:FALSE,19.93,2562,40,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0028,True,False,False,True,labeled:FALSE,4.52,2559,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0029,False,False,True,True,labeled:FALSE,16.20,2559,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = x + 1).\nVERDICT: FALSE"
hard2_0030,True,False,False,True,labeled:FALSE,25.49,2560,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0031,False,False,True,True,labeled:FALSE,37.93,2561,52,0.000379,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds (x = x) but B fails (x = z + 2).\nVERDICT: FALSE"
hard2_0032,False,False,True,True,labeled:FALSE,47.00,2559,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0033,True,False,False,True,labeled:FALSE,61.40,2561,40,0.000375,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
hard2_0034,False,False,True,True,labeled:FALSE,69.69,2559,40,0.000374,"REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Under u * v = v + 1 (mod 3), A holds but B fails.\nVERDICT: FALSE"
