problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard1_0001,False,True,False,True,labeled:TRUE,227.14,2447,3408,0.000743,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0002,False,True,False,True,labeled:TRUE,363.89,2449,1915,0.000459,"REASONING: DEFAULT\nPROOF: No exact shortcut or forced behavior applies and all affine probes fail to refute, so the target is not disproved.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0003,True,True,True,True,labeled:TRUE,548.56,2445,3220,0.000707,REASONING: DEFAULT\nPROOF: The source equation does not forbid the target equation in any magma.\nCOUNTEREXAMPLE: \nVERDICT: TRUE
hard1_0004,False,True,False,True,labeled:TRUE,131.62,2448,2062,0.000487,"REASONING: DEFAULT\nPROOF: No rule forces Eq2 to fail given Eq1, so Eq1 does not refute Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0005,False,True,False,True,labeled:TRUE,313.51,2448,2319,0.000536,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prevent Eq2 in all magmas.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0006,False,True,False,True,labeled:TRUE,497.70,2441,2304,0.000533,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0007,True,True,True,True,labeled:TRUE,124.07,2447,2160,0.000506,"REASONING: DEFAULT\nPROOF: No rule forces Eq2 given Eq1, so Eq1 does not imply Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0008,False,True,False,True,labeled:TRUE,320.19,2447,2786,0.000625,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not preclude Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0009,False,True,False,True,labeled:TRUE,513.11,2449,3023,0.000670,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not refute Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0010,False,True,False,True,labeled:TRUE,61.81,2448,2246,0.000522,"REASONING: DEFAULT\nPROOF: No rule forces Eq2 to fail when Eq1 holds, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0011,False,True,False,True,labeled:TRUE,275.08,2449,2287,0.000530,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not forbid Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0012,False,True,False,True,labeled:TRUE,447.65,2448,2172,0.000508,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0013,True,True,True,True,labeled:TRUE,74.41,2446,2530,0.000576,"REASONING: DEFAULT\nPROOF: No decisive rule shows a counterexample, so Eq1 does not force Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0014,False,True,False,True,labeled:TRUE,254.11,2448,2427,0.000557,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not refute Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0015,False,True,False,True,labeled:TRUE,443.06,2446,2282,0.000529,"REASONING: DEFAULT\nPROOF: The analysis shows no rule forces a counterexample, so Eq1 implies Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0016,False,True,False,True,labeled:TRUE,576.76,2449,2669,0.000603,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not forbid Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0017,False,True,False,True,labeled:TRUE,209.31,2448,2740,0.000616,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not forbid Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0018,True,True,True,True,labeled:TRUE,388.44,2448,2755,0.000619,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not refute Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0019,False,True,False,True,labeled:TRUE,534.41,2447,2231,0.000519,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not preclude Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0020,False,True,False,True,labeled:TRUE,126.60,2449,1635,0.000406,"REASONING: DEFAULT\nPROOF: No rule refutes the implication, so the source does not prevent the target.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0021,False,True,False,True,labeled:TRUE,338.95,2445,2693,0.000607,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0022,False,True,False,True,labeled:TRUE,193.61,2447,2002,0.000476,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not compel Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0023,True,True,True,True,labeled:TRUE,378.49,2444,2200,0.000513,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not imply Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0024,False,False,True,True,labeled:FALSE,582.49,2447,3168,0.000697,REASONING: H3\nPROOF: \nCOUNTEREXAMPLE: \nVERDICT: FALSE
hard1_0025,False,True,False,True,labeled:TRUE,391.02,2448,2288,0.000530,REASONING: DEFAULT\nPROOF: The source equation does not impose any restriction that would invalidate the target equation in all magmas.\nCOUNTEREXAMPLE: \nVERDICT: TRUE
hard1_0026,False,False,True,True,labeled:FALSE,312.55,2447,892,0.000265,REASONING: A6\nPROOF: \nCOUNTEREXAMPLE: \nVERDICT: FALSE
hard1_0027,True,True,True,True,labeled:TRUE,69.15,2445,2583,0.000586,"REASONING: DEFAULT\nPROOF: The source does not force the target, and no shortcut or refutation applies.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0028,False,True,False,True,labeled:TRUE,256.56,2447,2389,0.000549,"REASONING: DEFAULT\nPROOF: No rule disproves the implication, so it holds by default.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0029,False,True,False,True,labeled:TRUE,411.40,2448,1322,0.000347,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0030,False,False,True,True,labeled:FALSE,65.38,2448,2417,0.000555,REASONING: H3\nPROOF: \nCOUNTEREXAMPLE: \nVERDICT: FALSE
hard1_0031,False,True,False,True,labeled:TRUE,209.06,2448,2354,0.000543,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not forbid Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0032,False,False,True,True,labeled:FALSE,343.07,2445,139,0.000122,REASONING: A1\nPROOF: \nCOUNTEREXAMPLE: Using the affine probe u*v = v+1 (mod 3) the source holds but the target fails.\nVERDICT: FALSE
hard1_0033,False,True,False,True,labeled:TRUE,570.35,2449,2990,0.000664,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not refute Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0034,True,True,True,True,labeled:TRUE,135.02,2443,514,0.000193,REASONING: DEFAULT\nPROOF: Eq1 does not imply Eq2 in all magmas.\nCOUNTEREXAMPLE: \nVERDICT: TRUE
hard1_0035,True,True,True,True,labeled:TRUE,390.58,2448,3083,0.000681,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not forbid Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0036,False,True,False,True,labeled:TRUE,515.34,2445,2489,0.000568,"REASONING: DEFAULT\nPROOF: No decisive rule refutes the implication, so Eq1 does not force Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0037,False,True,False,True,labeled:TRUE,153.85,2447,3009,0.000667,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0038,False,True,False,True,labeled:TRUE,308.48,2446,2213,0.000516,"REASONING: DEFAULT\nPROOF: No rule refutes the implication, so Eq1 forces Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0039,False,True,False,True,labeled:TRUE,481.56,2447,1685,0.000416,"REASONING: DEFAULT\nPROOF: No rule refutes the implication, so Eq1 forces Eq2 in all magmas.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0040,True,True,True,True,labeled:TRUE,119.22,2447,2102,0.000495,"REASONING: DEFAULT\nPROOF: No decisive rule refutes the implication, so Eq1 does not force Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0041,True,True,True,True,labeled:TRUE,292.19,2447,2773,0.000622,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not forbid Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0042,False,True,False,True,labeled:TRUE,455.47,2445,2042,0.000483,"REASONING: DEFAULT\nPROOF: The analysis shows no shortcut or refutation applies, so Eq1 does not preclude Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0043,False,True,False,True,labeled:TRUE,64.55,2445,2387,0.000549,"REASONING: DEFAULT\nPROOF: No decisive rule applies, so Eq1 does not force Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0044,True,True,True,True,labeled:TRUE,259.55,2446,2206,0.000515,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so the source equation does not preclude the target.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0045,False,True,False,True,labeled:TRUE,453.92,2449,2510,0.000572,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not preclude Eq2 in all magmas.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0046,True,True,True,True,labeled:TRUE,141.86,2445,2444,0.000560,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prohibit Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0047,False,True,False,True,labeled:TRUE,220.56,2448,2765,0.000621,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0048,False,True,False,True,labeled:TRUE,397.29,2446,2039,0.000483,"REASONING: DEFAULT\nPROOF: No decisive rule refutes the implication, so Eq1 forces Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0049,False,False,True,True,labeled:FALSE,540.90,2449,1277,0.000338,REASONING: A3\nPROOF: \nCOUNTEREXAMPLE: \nVERDICT: FALSE
hard1_0050,True,True,True,True,labeled:TRUE,193.87,2448,2346,0.000541,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not rule out Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0051,False,True,False,True,labeled:TRUE,330.03,2447,838,0.000255,REASONING: F4\nPROOF: Under right-unary behavior both sides of B have the same rightmost leaf and right depth.\nCOUNTEREXAMPLE: \nVERDICT: TRUE
hard1_0052,True,True,True,True,labeled:TRUE,74.60,2446,2421,0.000555,"REASONING: DEFAULT\nPROOF: No decisive rule forces a contradiction, so the source does not refute the target.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0053,False,True,False,True,labeled:TRUE,249.01,2447,1644,0.000408,"REASONING: DEFAULT\nPROOF: No rule forces Eq2 to fail given Eq1, so Eq1 does not imply Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0054,True,True,True,True,labeled:TRUE,437.17,2448,1804,0.000438,"REASONING: DEFAULT\nPROOF: No decisive rule forces Eq2, and all refutation attempts fail, so Eq1 does not force Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0055,False,True,False,True,labeled:TRUE,165.67,2447,435,0.000178,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not prohibit Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0056,True,True,True,True,labeled:TRUE,206.09,2448,1379,0.000357,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0057,False,True,False,True,labeled:TRUE,442.07,2447,3024,0.000670,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0058,False,True,False,True,labeled:TRUE,538.67,2449,1008,0.000287,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not refute Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0059,True,True,True,True,labeled:TRUE,186.80,2445,2028,0.000481,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not forbid Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0060,True,True,True,True,labeled:TRUE,374.99,2448,2392,0.000550,"REASONING: DEFAULT\nPROOF: No rule refutes the implication, so the source does not force a counterexample to the target.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0061,True,True,True,True,labeled:TRUE,508.92,2447,2411,0.000554,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prohibit Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0062,False,True,False,True,labeled:TRUE,142.87,2449,2332,0.000539,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0063,True,True,True,True,labeled:TRUE,307.81,2445,2023,0.000480,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not prohibit Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0064,True,True,True,True,labeled:TRUE,510.40,2448,2947,0.000655,"REASONING: DEFAULT\nPROOF: No rule forces a contradiction, so Eq1 does not prevent Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0065,True,True,True,True,labeled:TRUE,83.34,2445,628,0.000215,"REASONING: X3\nPROOF: The source law collapses every magma to a one‑element model, so it forces any target law.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0066,False,True,False,True,labeled:TRUE,315.62,2449,2868,0.000640,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not refute Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0067,True,True,True,True,labeled:TRUE,473.70,2447,2454,0.000562,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not refute Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0068,False,True,False,True,labeled:TRUE,73.55,2446,2274,0.000527,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not refute Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
hard1_0069,True,True,True,True,labeled:TRUE,259.51,2445,1919,0.000460,"REASONING: DEFAULT\nPROOF: No rule forces a counterexample, so Eq1 does not preclude Eq2.\nCOUNTEREXAMPLE: \nVERDICT: TRUE"
