problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard3_0001,True,True,True,True,labeled:TRUE,2476.15,3045,164,0.000492,VERDICT: TRUE\nRULE: right projection\n\nReasoning:\n1. Equation 1 is $x = y * x$. This is a bare equation of the form $x = T * x$ where $T$ (the variable $y$) does not contain $x$.\n2. According to R
hard3_0002,True,False,False,True,labeled:FALSE,2586.31,3049,567,0.000654,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = x * (x * y). Right-zero reduces this to x = y.\n   - For Equation 1 to hold in a rig
hard3_0003,True,False,False,True,labeled:FALSE,2626.04,3049,536,0.000641,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = y * (x * x). Right-zero reduces this to x = x. (Holds)\n   - Equation 2: x = y * (z 
hard3_0004,True,True,True,True,labeled:TRUE,2744.84,3049,109,0.000470,"VERDICT: TRUE\nRULE: singleton collapse\n\nReasoning:\nEquation 1 is x = y * (z * w).\nThe variable x appears on the left side, but does not appear on the right side (y * (z * w)).\nAccording to Rule "
hard3_0005,True,True,True,True,labeled:TRUE,2870.90,3048,186,0.000501,VERDICT: TRUE\nRULE: right projection\n\nReasoning:\n1. Equation 1 is $x = (y * z) * x$. This is a bare equation of the form $x = T * x$ where $T = (y * z)$ does not contain $x$.\n2. According to Rule
hard3_0006,True,False,False,True,labeled:FALSE,2993.39,3047,654,0.000688,VERDICT: FALSE\nRULE: leftmost exclusion\n\nReasoning:\n1. Equation 1 is x * x = x * y.\n2. The leftmost variable of the left side (x * x) is x.\n3. The leftmost variable of the right side (x * y) is 
hard3_0007,False,False,True,True,labeled:FALSE,5137.41,3047,629,0.000678,VERDICT: FALSE\nRULE: leftmost exclusion\n\nReasoning:\n1. Equation 1 is x * x = x * y.\n2. The leftmost variable of the left side (x * x) is x.\n3. The leftmost variable of the right side (x * y) is 
hard3_0008,True,True,True,True,labeled:TRUE,5415.93,3047,898,0.000786,"VERDICT: FALSE\nRULE: count exclusion\n\nReasoning:\n1. Equation 1 is x * x = y * z.\n2. The variable counts (AB) for the left side of Eq1 are {x: 2} and for the right side are {y: 1, z: 1}.\n3. Since"
hard3_0009,False,False,True,True,labeled:FALSE,3272.70,3052,799,0.000747,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = x * (x * (x * y)). Right-zero reduces this to x = y.\n   - For Equation 1 to hold in
hard3_0010,False,False,True,True,labeled:FALSE,3372.16,3051,970,0.000815,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = x * (x * (y * x)). Right-zero reduces this to x = x. (Holds)\n   - Equation 2: x * x
hard3_0011,False,True,False,True,labeled:TRUE,3414.81,3052,306,0.000550,"VERDICT: TRUE\nRULE: left projection\n\nReasoning:\n1. Equation 1 is $x = x * (x * (y * z))$. This is a bare equation of the form $x = x * T$ where $T = (x * (y * z))$. However, the rule 2.6 requires "
hard3_0012,False,False,True,True,labeled:FALSE,3624.42,3052,990,0.000823,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = x * (y * (x * x)). Right-zero reduces this to x = x. (Holds)\n   - Equation 2: x * x
hard3_0013,False,False,True,True,labeled:FALSE,3650.93,3052,599,0.000667,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = x * (y * (z * x)). Rightmost variable of LHS is x. Rightmost variable of RHS is x. x
hard3_0014,True,False,False,True,labeled:FALSE,3891.50,3052,559,0.000651,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = x * (y * (z * y)). Rightmost variable of LHS is x. Rightmost variable of RHS is y.\n
hard3_0015,True,True,True,True,labeled:TRUE,3904.80,3051,179,0.000499,VERDICT: TRUE\nRULE: left projection\n\nReasoning:\n1. Equation 1 is $x = x * (y * (z * z))$. This is of the form $x = x * T$ where $T = (y * (z * z))$ and $T$ does not contain $x$.\n2. According to R
hard3_0016,False,False,True,True,labeled:FALSE,4071.76,3052,1052,0.000848,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = y * (x * (x * x)). Right-zero reduces this to x = x. (Holds)\n   - Equation 2: x * y
hard3_0017,False,False,True,True,labeled:FALSE,4260.26,3049,595,0.000665,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a * b = b):\n   - Equation 1: x = y * (y * (x * x)). Right-zero reduces this to x = x. (Holds)\n   - Equation 2: x =
hard3_0018,False,False,True,True,labeled:FALSE,5263.06,3052,548,0.000646,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = y * (y * (x * x)). Right-zero reduces this to x = x. (Holds)\n   - Equation 2: x = y
