problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard2_0001,False,False,True,True,labeled:FALSE,672.06,3055,398,0.000587,VERDICT: FALSE\nRULE: left-zero witness\n\nReasoning:\n1. Test Equation 1: x * (y * z) = (y * w) * w under left-zero (a * b = a).\n   LHS: x * (y * z) -> x.\n   RHS: (y * w) * w -> y.\n   x = y is not
hard2_0002,False,False,True,True,labeled:FALSE,908.25,3056,687,0.000703,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = y * ((y * (y * x)) * x).\n     Right-zero reduction: x = x. (Holds)\n   - Equation 2
hard2_0003,True,False,False,True,labeled:FALSE,895.02,3053,608,0.000671,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a * b = b):\n   - Equation 1: x * y = y * (x * (z * x))\n     LHS: x * y → y\n     RHS: y * (x * (z * x)) → (x * (z 
hard2_0004,True,True,True,True,labeled:TRUE,1231.09,3055,851,0.000768,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = (((y * y) * x) * x) * z.\n     Right-zero reduction: x = z.\n     This does not hold
hard2_0005,True,False,False,True,labeled:FALSE,1391.95,3055,635,0.000682,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = y * ((z * (z * x)) * y).\n     Right-zero reduction: x = y. This does not hold for a
hard2_0006,True,True,True,True,labeled:TRUE,1327.35,3056,203,0.000509,"VERDICT: TRUE\nRULE: contradiction motif\n\nReasoning:\nEquation 1 is bare: x = y * (z * (x * (x * w))).\nNormalized features of P = y * (z * (x * (x * w))):\nrhsVars=4 (x, y, z, w), Lx=FALSE (leftmos"
hard2_0007,False,False,True,True,labeled:FALSE,105.25,3055,446,0.000606,VERDICT: FALSE\nRULE: leftmost exclusion\n\nReasoning:\n1. Equation 1: x * (x * y) = (z * y) * w.\n2. Leftmost variable of LHS of Eq1 is x; leftmost variable of RHS of Eq1 is z. They are different.\n3
hard2_0008,True,True,True,True,labeled:TRUE,76.68,3055,519,0.000635,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = y * (x * (x * (z * y)))\n     Right-zero reduction: x = y (False)\n   - Wait, let me"
hard2_0009,False,False,True,True,labeled:FALSE,1688.98,3055,298,0.000547,"VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = y * ((x * z) * (z * y)).\n     Right-zero reduction: x = y. (Fails for general x, y)"
hard2_0010,False,False,True,True,labeled:FALSE,1974.13,3056,666,0.000694,VERDICT: FALSE\nRULE: right-zero witness\n\nReasoning:\n1. Test Right-zero witness (a*b = b):\n   - Equation 1: x = (x * y) * ((x * y) * y).\n     Right-zero reduction: x = y * (y * y) = y * y = y.\n 
