problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard3_0001,True,False,False,True,VERDICT: FALSE,6.02,56,4,0.000020,VERDICT: FALSE
hard3_0002,True,True,True,True,VERDICT: TRUE,6.21,60,4,0.000021,VERDICT: TRUE
hard3_0003,True,False,False,True,VERDICT: FALSE,6.49,60,4,0.000021,VERDICT: FALSE
hard3_0004,True,False,False,True,VERDICT: FALSE,6.71,60,4,0.000021,VERDICT: FALSE
hard3_0005,True,False,False,True,VERDICT: FALSE,7.06,59,4,0.000021,VERDICT: FALSE
hard3_0006,True,False,False,True,VERDICT: FALSE,7.22,58,4,0.000021,VERDICT: FALSE
hard3_0007,False,False,True,True,VERDICT: FALSE,7.56,58,4,0.000021,VERDICT: FALSE
hard3_0008,True,False,False,True,VERDICT: FALSE,7.62,58,4,0.000021,VERDICT: FALSE
hard3_0009,False,False,True,True,VERDICT: FALSE,8.05,63,4,0.000022,VERDICT: FALSE
hard3_0010,False,False,True,True,VERDICT: FALSE,7.86,62,4,0.000022,VERDICT: FALSE
hard3_0011,False,False,True,True,VERDICT: FALSE,41.82,63,4,0.000022,VERDICT: FALSE
hard3_0012,False,False,True,True,VERDICT: FALSE,42.04,63,4,0.000022,VERDICT: FALSE
hard3_0013,False,False,True,True,VERDICT: FALSE,42.86,62,4,0.000022,VERDICT: FALSE
hard3_0014,True,False,False,True,VERDICT: FALSE,42.39,63,4,0.000022,VERDICT: FALSE
hard3_0015,True,False,False,True,VERDICT: FALSE,42.71,62,4,0.000022,VERDICT: FALSE
hard3_0016,False,False,True,True,VERDICT: FALSE,43.18,63,4,0.000022,VERDICT: FALSE
hard3_0017,False,False,True,True,VERDICT: FALSE,43.01,59,4,0.000021,VERDICT: FALSE
hard3_0018,False,False,True,True,VERDICT: FALSE,43.41,63,4,0.000022,VERDICT: FALSE
hard3_0019,False,False,True,True,VERDICT: FALSE,43.88,62,4,0.000022,VERDICT: FALSE
hard3_0020,True,False,False,True,VERDICT: FALSE,43.75,64,4,0.000022,VERDICT: FALSE
hard3_0021,False,False,True,True,VERDICT: FALSE,43.74,62,4,0.000022,VERDICT: FALSE
hard3_0022,False,False,True,True,VERDICT: FALSE,43.92,62,4,0.000022,VERDICT: FALSE
hard3_0023,True,False,False,True,VERDICT: FALSE,44.23,57,4,0.000020,VERDICT: FALSE
hard3_0024,True,False,False,True,VERDICT: FALSE,44.23,63,4,0.000022,VERDICT: FALSE
hard3_0025,False,False,True,True,VERDICT: FALSE,44.90,64,4,0.000022,VERDICT: FALSE
hard3_0026,False,False,True,True,VERDICT: FALSE,45.38,64,4,0.000022,VERDICT: FALSE
hard3_0027,True,False,False,True,VERDICT: FALSE,44.91,61,4,0.000021,VERDICT: FALSE
hard3_0028,True,False,False,True,VERDICT: FALSE,45.68,63,4,0.000022,VERDICT: FALSE
