problem_id,expected,predicted,correct,parse_ok,raw_verdict,latency_s,input_tokens,output_tokens,cost_usd,response_text
hard2_0001,False,False,True,True,labeled:FALSE,223.89,3226,1354,0.000383,REASONING: default false fallback\nVERDICT: FALSE
hard2_0002,False,False,True,True,labeled:FALSE,286.67,3227,2013,0.000508,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0003,True,False,False,True,labeled:FALSE,316.69,3224,842,0.000286,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0004,True,True,True,True,labeled:TRUE,380.41,3226,821,0.000282,"REASONING: The source equation is bare (single variable on the left). Computing the features of the right‑hand side P = (((y*y)*x)*x)*z gives rhsVars=3, Lx=FALSE, Rx=FALSE, xTop=left, topShape=m‑v, rh"
hard2_0005,True,False,False,True,labeled:FALSE,442.22,3226,1929,0.000492,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0006,True,True,True,True,labeled:TRUE,459.30,3227,482,0.000217,"REASONING: The source equation is bare (single variable on the left). Analyzing the product side \(P = y*(z*(x*(x*w)))\) yields the feature vector  \nrhsVars=4, Lx=FALSE, Rx=FALSE, xTop=right, topShap"
hard2_0007,False,False,True,True,labeled:FALSE,506.51,3226,471,0.000215,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0008,True,False,False,True,labeled:FALSE,564.68,3226,1542,0.000419,REASONING: default false fallback\nVERDICT: FALSE
hard2_0009,False,False,True,True,labeled:FALSE,603.23,3226,1315,0.000376,REASONING: spine isolation\nVERDICT: FALSE\nPROOF:
hard2_0010,False,False,True,True,labeled:FALSE,24.01,3227,1351,0.000383,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0011,False,False,True,True,labeled:FALSE,66.34,3223,1172,0.000348,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0012,False,False,True,True,labeled:FALSE,107.40,3226,1296,0.000372,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0013,False,False,True,True,labeled:FALSE,197.74,3226,1743,0.000457,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0014,False,False,True,True,labeled:FALSE,253.78,3226,1481,0.000407,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0015,False,False,True,True,labeled:FALSE,293.35,3225,447,0.000211,REASONING: constant-operation source\nVERDICT: FALSE
hard2_0016,False,False,True,True,labeled:FALSE,349.72,3225,1399,0.000392,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0017,True,True,True,True,labeled:TRUE,397.96,3226,819,0.000281,"REASONING: rhsVars=3, Lx=FALSE, Rx=FALSE, xTop=right, topShape=v-m, rhsTotals=113, xCount=1 → matches contradiction motif C8.  \nVERDICT: TRUE\nPROOF: By contradiction motif C8, the given source equat"
hard2_0018,True,False,False,True,labeled:FALSE,456.35,3223,1509,0.000412,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
hard2_0019,True,True,True,True,labeled:TRUE,486.39,3225,752,0.000269,"REASONING: The source equation is bare (single variable on the left). Normalizing gives the product side P = (((y*y)*z)*x)*w. Computing features: rhsVars=4, Lx=FALSE, Rx=FALSE, xTop=left, topShape=m-v"
hard2_0020,False,False,True,True,labeled:FALSE,540.87,3226,1192,0.000352,REASONING: default false fallback\nVERDICT: FALSE
hard2_0021,True,False,False,True,labeled:FALSE,570.68,3225,521,0.000225,REASONING: parity exclusion\nVERDICT: FALSE
hard2_0022,True,True,True,True,labeled:TRUE,620.27,3226,768,0.000272,"REASONING: The source equation is bare (left side is a single variable x). Computing the features of the product side P = y * (((x * y) * z) * w) gives rhsVars=4, Lx=FALSE, Rx=FALSE. This matches cont"
hard2_0023,True,False,False,True,labeled:FALSE,49.82,3223,1605,0.000431,REASONING: default false fallback\nVERDICT: FALSE
hard2_0024,True,False,False,True,labeled:FALSE,80.27,3223,988,0.000313,REASONING: default false fallback\nVERDICT: FALSE\nPROOF:
